step,agent_0_x,agent_1_x,agent_2_x,agent_3_x,agent_4_x,agent_0_y,agent_1_y,agent_2_y,agent_3_y,agent_4_y,agent_0_vx,agent_1_vx,agent_2_vx,agent_3_vx,agent_4_vx,agent_0_vy,agent_1_vy,agent_2_vy,agent_3_vy,agent_4_vy
50,4.038314973553976,5.97161129524189,-0.36368343990619806,-0.19943026939154632,6.48341339750281,5.712762381631766,1.106985075802963,-1.012217388681655,2.639324247469514,7.990285766699826,-1.4669190321810686,-0.31328669461845404,4.721774773793594,7.250224448548695,-1.281235234741676,-0.41811431623225986,4.73729925369361,4.466326247361039,1.329609942933111,-0.6477676959040273
51,4.020130801558666,5.961639781772313,-0.33704518285068,-0.1846674321921897,6.538762651292958,5.662151512197683,1.1142765499528928,-1.0041851274665836,2.5659782958604604,7.974621431968903,-1.466781814687355,-0.3139285079480201,4.65771301205651,7.229318732737083,-1.250701347661641,-0.4079610102393059,4.803779750840266,4.433937862565838,1.3182440603751313,-0.6390250398782691
52,4.0032785424161315,5.952406410162703,-0.31016367362178443,-0.16977509024933815,6.594476478790603,5.611942255824354,1.1213172779742453,-0.9963169988093292,2.4926392051260926,7.958925006571502,-1.4666504326462548,-0.314541743523103,4.595177944673428,7.208920682225117,-1.2177277196717529,-0.39701625110559524,4.869691953859022,4.4019866105719245,1.3038383000237683,-0.6288815310133948
53,3.9877703587350424,5.943917655650236,-0.2831115891664845,-0.1547933882745774,6.650542342689315,5.5621264058838875,1.1281331504897802,-0.9885927345302529,2.41930668349378,7.943197919395347,-1.4665243411378106,-0.31512911139771044,4.534291558689841,7.189069869669837,-1.1824516790124577,-0.38532520842462903,4.934883868860211,4.370542534021255,1.2864970735302517,-0.6173940472704468
54,3.9736147792767182,5.936177986236507,-0.25596039763851264,-0.13976179112356232,6.706949000213804,5.512696769157375,1.134092719826136,-0.9804262685600291,2.3459804664368895,7.9274414638254616,-1.4664030398553836,-0.3156930862449962,4.475168974739217,7.169803609248606,-1.1450132200704657,-0.37293390118292297,4.999208722536723,4.339672831657733,1.2663297819490136,-0.604621546793539
55,3.9608167593947927,5.929189896680329,-0.22878020692582385,-0.12471900043063619,6.7636536362051105,5.463675455729374,1.1370829670528582,-0.9699924824027354,2.27266031444412,7.911656809513212,-1.4662860681734333,-0.3162359345180336,4.417918313735694,7.15115691418946,-1.1055545934044921,-0.359889063601198,5.062525211634174,4.3094417543180565,1.2434504299734808,-0.5906248737103778
56,3.9493777490485016,5.922953946658797,-0.201639619986856,-0.1097028750272243,6.820507784557753,5.415175831609237,1.137163226299347,-0.9573684752279739,2.1993460110354484,7.89584501278731,-1.4661730007089726,-0.31675973859069717,4.362640584065469,7.133162461009401,-1.0642198993549918,-0.3462380122060589,5.124697733132848,4.279910510632537,1.2179772373424638,-0.5754665635873117
57,3.939295768049159,5.917468802907436,-0.1746055972040478,-0.0947503552578211,6.877365945872721,5.367307407847838,1.1343987716470414,-0.9426350870265746,2.126037361,7.8800070258577755,-1.4660634433178596,-0.31726641827804786,4.309429589097719,7.115850560399098,-1.0211546861732177,-0.33202851443679526,5.185596594999971,4.251137182453172,1.1900322484522885,-0.5592106490330464
58,3.9305654881889565,5.912731285144545,-0.14774332594084266,-0.07989739129508494,6.934085884455073,5.32017565349651,1.1288605202952953,-0.9258766123421404,2.052734188834107,7.864143704943873,-1.4659570294730553,-0.31775775008414175,4.258371854789058,7.099249134677258,-0.9765055535726005,-0.3173086590812481,5.245098207422586,4.223176650001519,1.1597409411910113,-0.5419224659336694
59,3.9231783218919145,5.908736415579791,-0.12111609746620754,-0.06517887554327263,6.990528910469838,5.273881822879403,1.1206247282982251,-0.9071805118072506,1.9794363373604542,7.848255817439666,-1.46585341697731,-0.31823538448127364,4.2095465771104275,7.0833837017231955,-0.9304197625715657,-0.3021267288234976,5.303085254482137,4.196080526704836,1.1272318359901354,-0.5236684607891942
60,3.917122517018604,5.9054774718026275,-0.09478519138858618,-0.05062857920701793,7.046560146884749,5.228522797289041,1.1097726798003436,-0.8866371222548777,1.9061436665115887,7.832344048215602,-1.465752284967449,-0.31870086148722937,4.163025588981849,7.068277365282021,-0.8830448524616251,-0.2865310751744878,5.359446846281644,4.169897103665376,1.092636106066304,-0.5045159996084967
